repair_attempt_id,repair_row_id,variant,warm_start,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,optimizer_seed,optimizer_restarts,attempt_path,result_path,result_sha256,lml,ls_opt,ls_init,const_opt,kernel_constant_init,kernel_ls_init,actual_fit,interpolation_used
repair__f20__gengamma__2021_1pct__t0006__m110__salt_01,repair__f20__gengamma__2021_1pct__t0006__m110,salt_01,False,20,gengamma,2021_1pct,6,0.11,457794480,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_01/attempt_001/repair_row_enriched.csv,65a8fe45497420d89f295738105ac70583c9c593991c27569d9615b133999474,1150.6579644109,0.314256543400241,0.1152398215900809,86.18460710225318,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct__t0006__m110__salt_02,repair__f20__gengamma__2021_1pct__t0006__m110,salt_02,False,20,gengamma,2021_1pct,6,0.11,1194882220,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_02/attempt_001/repair_row_enriched.csv,02b7889535646eeea30f30c6de196016f7b55e880995170939e8704f0257bb63,1150.6579644462963,0.3142564900362162,0.1152398215900809,86.1844880447722,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct__t0006__m110__salt_03,repair__f20__gengamma__2021_1pct__t0006__m110,salt_03,False,20,gengamma,2021_1pct,6,0.11,3971065512,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/salt_03/attempt_001/repair_row_enriched.csv,eaed1ba9d2c41cf6a5c137d251c9a4366b8170982183ebe43f28b8bc4cc8aff9,1150.657964544791,0.3142540747196073,0.1152398215900809,86.17282681049258,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct__t0006__m110__warm,repair__f20__gengamma__2021_1pct__t0006__m110,warm,True,20,gengamma,2021_1pct,6,0.11,3301055128,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0006/m110MeV/warm/attempt_001/repair_row_enriched.csv,ea94eadce4362f8cba336bfb1de44c69ae8850a41607bf37cfa7a58f4cd41cb0,1150.6579645007432,0.3142573952455145,0.1152398215900809,86.18835566542931,86.18835566542931,0.3142573952455145,True,False
repair__f20__gengamma__2021_1pct__t0007__m050__salt_01,repair__f20__gengamma__2021_1pct__t0007__m050,salt_01,False,20,gengamma,2021_1pct,7,0.05,336026334,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_01/attempt_001/repair_row_enriched.csv,e3a333705fb997670a8556ad547b77596df6edb8c6d9486084659301ee28a251,1192.156438790204,0.583198464926627,0.1834371325196424,137.81605738485877,1.0,0.1834371325196424,True,False
repair__f20__gengamma__2021_1pct__t0007__m050__salt_02,repair__f20__gengamma__2021_1pct__t0007__m050,salt_02,False,20,gengamma,2021_1pct,7,0.05,126639073,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_02/attempt_001/repair_row_enriched.csv,960fec9d981e63f3fba65aeb6fd5cf05faa53c3d468c10e46d4ee2e1c576ebae,1192.1564388495296,0.5832009582667553,0.1834371325196424,137.81307562970818,1.0,0.1834371325196424,True,False
repair__f20__gengamma__2021_1pct__t0007__m050__salt_03,repair__f20__gengamma__2021_1pct__t0007__m050,salt_03,False,20,gengamma,2021_1pct,7,0.05,2901092793,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/salt_03/attempt_001/repair_row_enriched.csv,d7d6f4eb9b5e6ca23a3ed92aa87505407ecdfe50be095f1c925e6056485ff26a,1192.1564388764816,0.5831981710367932,0.1834371325196424,137.81685709707867,1.0,0.1834371325196424,True,False
repair__f20__gengamma__2021_1pct__t0007__m050__warm,repair__f20__gengamma__2021_1pct__t0007__m050,warm,True,20,gengamma,2021_1pct,7,0.05,3198786458,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct/toy_0007/m050MeV/warm/attempt_001/repair_row_enriched.csv,50d534b6586700822c3fbdda07cdd3b8595491ed0c48c15f16ca709d8362731e,1192.1564384846606,0.5831978569615813,0.1834371325196424,137.81850241839905,52.466569940207336,0.4693071367128816,True,False
repair__f20__gengamma__2021_1pct_x10__t0007__m170__salt_01,repair__f20__gengamma__2021_1pct_x10__t0007__m170,salt_01,False,20,gengamma,2021_1pct_x10,7,0.17,2982838250,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_01/attempt_001/repair_row_enriched.csv,98eb0b6d836eb59501d107cc541999509297d2b192f5d8a0ea559ed386e449a4,1528.1491148503933,0.2806693570973551,0.1116792004819376,196.33327306205075,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x10__t0007__m170__salt_02,repair__f20__gengamma__2021_1pct_x10__t0007__m170,salt_02,False,20,gengamma,2021_1pct_x10,7,0.17,1555816456,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_02/attempt_001/repair_row_enriched.csv,d60eb7dbdb4dd4707f11d458e8c43699cbdfb98882a77319689379dd42c71191,1528.149117469764,0.2806557655119367,0.1116792004819376,196.2876541689964,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x10__t0007__m170__salt_03,repair__f20__gengamma__2021_1pct_x10__t0007__m170,salt_03,False,20,gengamma,2021_1pct_x10,7,0.17,1024902095,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/salt_03/attempt_001/repair_row_enriched.csv,4e5ce97bef64c481b1398d9d7f626042a3c96adae687aac3623c17b073722997,1528.1491141013894,0.2806694203570858,0.1116792004819376,196.33243733824176,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x10__t0007__m170__warm,repair__f20__gengamma__2021_1pct_x10__t0007__m170,warm,True,20,gengamma,2021_1pct_x10,7,0.17,973991461,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x10/toy_0007/m170MeV/warm/attempt_001/repair_row_enriched.csv,654cc3778420535b497681f3ccf73202d505902d1da0599198ee912829ef79f6,1528.1491169120654,0.2806663650805094,0.1116792004819376,196.29758351186337,1.0,0.1248611419752198,True,False
repair__f20__gengamma__2021_1pct_x100__t0000__m230__salt_01,repair__f20__gengamma__2021_1pct_x100__t0000__m230,salt_01,False,20,gengamma,2021_1pct_x100,0,0.23,83860980,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_01/attempt_001/repair_row_enriched.csv,7ec79098310a2e91098a08bbdf64b2ddd3a400aa2669d3ec81476be8844c0771,1912.2399868619968,0.3679576935989206,0.1222760529771473,10413.060256945537,1.0,0.1222760529771473,True,False
repair__f20__gengamma__2021_1pct_x100__t0000__m230__salt_02,repair__f20__gengamma__2021_1pct_x100__t0000__m230,salt_02,False,20,gengamma,2021_1pct_x100,0,0.23,3719490998,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_02/attempt_001/repair_row_enriched.csv,646e44ea48f8332b0c62f4764b17a897d6d2f094e73c4638a1b18fa1fb3437ad,1912.2395457320383,0.3666888809562804,0.1222760529771473,9860.844984805508,1.0,0.1222760529771473,True,False
repair__f20__gengamma__2021_1pct_x100__t0000__m230__salt_03,repair__f20__gengamma__2021_1pct_x100__t0000__m230,salt_03,False,20,gengamma,2021_1pct_x100,0,0.23,3929038722,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/salt_03/attempt_001/repair_row_enriched.csv,1edbd878983ad09d30ac8b0f18fffa401cc14844a47fbf8892923cd298784589,1912.2381366114405,0.3657964025231512,0.1222760529771473,9575.670375663134,1.0,0.1222760529771473,True,False
repair__f20__gengamma__2021_1pct_x100__t0000__m230__warm,repair__f20__gengamma__2021_1pct_x100__t0000__m230,warm,True,20,gengamma,2021_1pct_x100,0,0.23,1721143826,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0000/m230MeV/warm/attempt_001/repair_row_enriched.csv,1d543eb9251e5ebf025d3815c0dbd20a1f3c2d40131200d8d90e0a7d9ce26591,1912.2390003129312,0.366394202412851,0.1222760529771473,9790.94826337785,4034.948773586698,0.3438854038427896,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m110__salt_01,repair__f20__gengamma__2021_1pct_x100__t0001__m110,salt_01,False,20,gengamma,2021_1pct_x100,1,0.11,2018898790,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_01/attempt_001/repair_row_enriched.csv,98d49218f13aca5ad7d6166a4df44a1ce07edd86b52d2d5b8cb2842f251f003e,1976.7588035670133,0.3697971444864397,0.1152398215900809,13243.545046394653,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m110__salt_02,repair__f20__gengamma__2021_1pct_x100__t0001__m110,salt_02,False,20,gengamma,2021_1pct_x100,1,0.11,798421928,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_02/attempt_001/repair_row_enriched.csv,992ba04c303a07b6a88e16c4fc62c690cdf74021da57dcf784dcb5d2cf7d0597,1976.764343881492,0.3698796547256523,0.1152398215900809,13367.45374702677,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m110__salt_03,repair__f20__gengamma__2021_1pct_x100__t0001__m110,salt_03,False,20,gengamma,2021_1pct_x100,1,0.11,885270551,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/salt_03/attempt_001/repair_row_enriched.csv,a757c033c24b6d526c6859b28fa105aab30cf9ed9faf4060ccb0a35254f91c81,1976.7639613782935,0.3697827308004088,0.1152398215900809,13306.870026243956,1.0,0.1152398215900809,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m110__warm,repair__f20__gengamma__2021_1pct_x100__t0001__m110,warm,True,20,gengamma,2021_1pct_x100,1,0.11,16183256,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m110MeV/warm/attempt_001/repair_row_enriched.csv,0a061b61da660393c206e7cb7ba0f5d1527631070ea76e0283b585f9be3523d8,1976.76519808376,0.3699846630732243,0.1152398215900809,13414.593829456076,13414.5936508871,0.3699849188576543,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_01,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_01,False,20,gengamma,2021_1pct_x100,1,0.17,478831461,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_01/attempt_001/repair_row_enriched.csv,f3c7e4fb848000443ff970c0845fbc1b779c84d838a56ed4bbc3305990490ea9,1940.271757819252,0.365098390411074,0.1116792004819376,11111.38919881557,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_02,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_02,False,20,gengamma,2021_1pct_x100,1,0.17,2734842040,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_02/attempt_001/repair_row_enriched.csv,0d9fe6185e4f816dca6058d686367cc1b868cda78e6febc7ba677132c86df7ce,1940.2713745346616,0.3649416039584895,0.1116792004819376,10973.574729353011,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_03,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_03,False,20,gengamma,2021_1pct_x100,1,0.17,1969373067,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/salt_03/attempt_001/repair_row_enriched.csv,309c558ddc71f99c9bb26c9579ec298581888b9e27d2a21ff3a19fc5519ba401,1940.2741524157,0.3650958291335302,0.1116792004819376,11114.947005232689,1.0,0.1116792004819376,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m170__warm,repair__f20__gengamma__2021_1pct_x100__t0001__m170,warm,True,20,gengamma,2021_1pct_x100,1,0.17,3630225018,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/warm/attempt_001/repair_row_enriched.csv,193a02a3388743711dc50fa279b6a9bc01bdc97d464b5ab2bfe5cee1030fc4ec,1940.2738717717789,0.3647876762811095,0.1116792004819376,11049.93334725104,557.5164836942314,0.2857210265372512,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_01,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_01,False,20,gengamma,2021_1pct_x100,1,0.23,3127389951,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_01/attempt_001/repair_row_enriched.csv,b9e2ad41c9072018039cb4e772820b1651cedbe3019c7d70bf04c99380077f93,1904.0720719440503,0.3659878818458283,0.1222760529771473,11402.763574597402,1.0,0.1222760529771473,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_02,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_02,False,20,gengamma,2021_1pct_x100,1,0.23,3898242427,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_02/attempt_001/repair_row_enriched.csv,5263f53b7ff6202b6511b3ea211087b5b57229646c5a87e8d95c178e8645d8a8,1904.072646497728,0.3662338600593285,0.1222760529771473,11545.593023481892,1.0,0.1222760529771473,True,False
repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_03,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_03,False,20,gengamma,2021_1pct_x100,1,0.23,3641072836,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/salt_03/attempt_001/repair_row_enriched.csv,f7f7a16ed8f8559b2c6de56a91dc65bce8fd14e073e66fcb299e01836a101be7,1139.9226194945204,0.1222760529771473,0.1222760529771473,1.0,1.0,0.1222760529771473,True,False
